naics,naics_title,short_title,short_label,full_label,match_level,year,cap,plant,equip,invest,cap_labor_ratio,emp,prode,non_prod_workers,pay,prodh,prodw,matcost,robots_adopted,robotics_productivity_gain,robotics_cost_savings,jobs_displaced,training_hours,manuf_export_share,gdp_per_capita,inflation,real_gdp,labor_productivity,revenue_per_worker
334419,Other Electronic Component Manufacturing,Other Elec Component Mfg,334419 | Other Elec Component Mfg,334419 - Other Electronic Component Manufacturing,exact,2016,6204.6,2651.6,3553.1,210.6,140.69387755102042,44.1,26.5,17.6,2696.1,52.1,1187.1,3961.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,147.51473922902494,237.79591836734693
334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Electromedical & Electrotherapeutic A...,334510 | Electromedical & Electrotherapeutic A...,334510 - Electromedical and Electrotherapeutic Apparatus Manufacturing,exact,2015,6660.9,1707.8,4953.1,577.5,100.01351351351352,66.6,28.6,37.99999999999999,5321.3,56.0,1331.0,11482.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,254.12012012012016,424.85885885885887
334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Electromedical & Electrotherapeutic A...,334510 | Electromedical & Electrotherapeutic A...,334510 - Electromedical and Electrotherapeutic Apparatus Manufacturing,exact,2016,6767.1,1739.5,5027.6,917.0,98.21625544267053,68.9,27.4,41.50000000000001,5520.7,52.8,1317.4,10409.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,248.65457184325106,398.75471698113205
334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing","Search, Detection, Navigation, Guidan...","334511 | Search, Detection, Navigation, Guidan...","334511 - Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",exact,2015,14338.4,5053.5,9284.8,816.4,127.45244444444444,112.5,36.6,75.9,11449.4,74.2,2751.1,13194.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,268.99022222222226,384.1973333333333
334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing","Search, Detection, Navigation, Guidan...","334511 | Search, Detection, Navigation, Guidan...","334511 - Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",exact,2016,14118.8,5035.4,9083.4,925.0,126.8535489667565,111.3,35.3,76.0,11177.6,70.2,2599.9,12921.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,288.1015274034142,406.7169811320755
334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",Automatic Environmental Control Mfg f...,334512 | Automatic Environmental Control Mfg f...,"334512 - Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",exact,2015,780.3,310.9,469.3,29.7,79.62244897959182,9.8,4.5,5.300000000000001,597.0,8.1,181.8,1110.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,144.6938775510204,256.8469387755102
334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",Automatic Environmental Control Mfg f...,334512 | Automatic Environmental Control Mfg f...,"334512 - Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",exact,2016,743.9,307.6,436.3,19.9,75.14141414141413,9.9,4.5,5.4,714.4,8.4,180.6,1100.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,135.96969696969697,248.05050505050502
334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",Instruments & Related Prod Mfg for Me...,334513 | Instruments & Related Prod Mfg for Me...,"334513 - Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",exact,2015,2336.9,737.9,1599.0,215.2,62.31733333333334,37.5,17.7,19.8,2618.0,35.0,795.5,3942.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,187.43466666666666,292.6586666666667
334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",Instruments & Related Prod Mfg for Me...,334513 | Instruments & Related Prod Mfg for Me...,"334513 - Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",exact,2016,2356.4,740.6,1615.8,174.5,64.9146005509642,36.3,16.7,19.599999999999998,2575.7,32.7,752.9,3656.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,180.93939393939397,283.1101928374656
334514,Totalizing Fluid Meter and Counting Device Manufacturing,Totalizing Fluid Meter & Counting Dev...,334514 | Totalizing Fluid Meter & Counting Dev...,334514 - Totalizing Fluid Meter and Counting Device Manufacturing,exact,2015,1123.2,206.2,917.0,89.0,85.0909090909091,13.2,6.5,6.699999999999999,896.7,12.5,286.5,2359.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,222.31060606060606,399.3712121212121
334514,Totalizing Fluid Meter and Counting Device Manufacturing,Totalizing Fluid Meter & Counting Dev...,334514 | Totalizing Fluid Meter & Counting Dev...,334514 - Totalizing Fluid Meter and Counting Device Manufacturing,exact,2016,1105.6,210.4,895.2,76.2,84.3969465648855,13.1,6.6,6.5,884.1,13.0,284.1,2495.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,223.5114503816794,414.6641221374046
334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,Instrument Mfg for Measuring & Testin...,334515 | Instrument Mfg for Measuring & Testin...,334515 - Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,exact,2015,5635.8,2168.9,3466.9,227.3,191.69387755102042,29.4,11.0,18.4,2495.6,21.5,528.9,4600.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,207.343537414966,361.8333333333333
334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,Instrument Mfg for Measuring & Testin...,334515 | Instrument Mfg for Measuring & Testin...,334515 - Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,exact,2016,5418.0,2145.8,3272.2,209.5,188.125,28.8,11.3,17.5,2483.7,21.4,572.9,4598.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,217.19791666666666,378.0694444444444
334516,Analytical Laboratory Instrument Manufacturing,Analytical Laboratory Instrument Mfg,334516 | Analytical Laboratory Instrument Mfg,334516 - Analytical Laboratory Instrument Manufacturing,exact,2015,4300.2,1400.2,2900.0,818.0,95.98660714285714,44.8,17.2,27.599999999999998,3856.4,34.7,915.2,6433.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,252.50669642857142,394.38169642857144
334516,Analytical Laboratory Instrument Manufacturing,Analytical Laboratory Instrument Mfg,334516 | Analytical Laboratory Instrument Mfg,334516 - Analytical Laboratory Instrument Manufacturing,exact,2016,4735.6,1539.3,3196.3,449.1,101.62231759656653,46.6,17.6,29.0,3958.2,36.7,968.3,6318.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,261.7167381974249,396.1351931330472
334517,Irradiation Apparatus Manufacturing,Irradiation Apparatus Mfg,334517 | Irradiation Apparatus Mfg,334517 - Irradiation Apparatus Manufacturing,exact,2015,1552.6,453.6,1099.0,88.8,81.71578947368421,19.0,6.6,12.4,1622.8,13.4,372.2,4297.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,287.12105263157895,513.6
334517,Irradiation Apparatus Manufacturing,Irradiation Apparatus Mfg,334517 | Irradiation Apparatus Mfg,334517 - Irradiation Apparatus Manufacturing,exact,2016,1549.0,455.1,1093.8,97.5,88.01136363636363,17.6,6.2,11.400000000000002,1546.6,11.4,373.3,3878.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,288.74431818181813,509.5
334519,Other Measuring and Controlling Device Manufacturing,Other Measuring & Controlling Device Mfg,334519 | Other Measuring & Controlling Device Mfg,334519 - Other Measuring and Controlling Device Manufacturing,exact,2015,2862.3,934.0,1928.3,236.5,82.48703170028818,34.7,15.1,19.6,2600.0,28.7,771.5,4257.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,191.89337175792505,313.22190201729103
334519,Other Measuring and Controlling Device Manufacturing,Other Measuring & Controlling Device Mfg,334519 | Other Measuring & Controlling Device Mfg,334519 - Other Measuring and Controlling Device Manufacturing,exact,2016,2872.0,952.2,1919.9,219.6,88.64197530864197,32.4,14.1,18.299999999999997,2559.8,26.5,720.3,4454.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,199.60493827160494,339.83641975308643
334613,Manufacturing and Reproducing Magnetic and Optical MediaT,Mfg & Reproducing Magnetic & Optical ...,334613 | Mfg & Reproducing Magnetic & Optical ...,334613 - Manufacturing and Reproducing Magnetic and Optical MediaT,prefix_5_digit,2015,2135.5,1016.5,1119.0,3.2,2372.777777777778,0.9,0.4,0.5,81.8,0.7,26.0,164.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,156.44444444444446,560.6666666666666
334613,Manufacturing and Reproducing Magnetic and Optical MediaT,Mfg & Reproducing Magnetic & Optical ...,334613 | Mfg & Reproducing Magnetic & Optical ...,334613 - Manufacturing and Reproducing Magnetic and Optical MediaT,prefix_5_digit,2016,1977.9,997.7,980.2,3.9,2472.375,0.8,0.4,0.4,44.7,0.7,23.1,127.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,139.75,498.125
334614,Manufacturing and Reproducing Magnetic and Optical MediaT,Mfg & Reproducing Magnetic & Optical ...,334614 | Mfg & Reproducing Magnetic & Optical ...,334614 - Manufacturing and Reproducing Magnetic and Optical MediaT,prefix_5_digit,2015,3518.5,1163.6,2354.8,46.8,262.57462686567163,13.4,8.1,5.300000000000001,658.0,12.7,236.0,1092.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,103.35074626865672,170.8582089552239
334614,Manufacturing and Reproducing Magnetic and Optical MediaT,Mfg & Reproducing Magnetic & Optical ...,334614 | Mfg & Reproducing Magnetic & Optical ...,334614 - Manufacturing and Reproducing Magnetic and Optical MediaT,prefix_5_digit,2016,3238.5,1143.9,2094.5,45.1,269.875,12.0,6.5,5.5,617.4,9.7,240.5,1001.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,108.29166666666667,178.125
335110,Electric Lighting Equipment ManufacturingT,Electric Lighting Equip MfgT,335110 | Electric Lighting Equip MfgT,335110 - Electric Lighting Equipment ManufacturingT,prefix_4_digit,2015,1057.6,415.6,642.0,18.1,320.4848484848485,3.3,2.4,0.8999999999999999,201.3,4.6,115.5,442.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,180.24242424242425,314.42424242424244
335110,Electric Lighting Equipment ManufacturingT,Electric Lighting Equip MfgT,335110 | Electric Lighting Equip MfgT,335110 - Electric Lighting Equipment ManufacturingT,prefix_4_digit,2016,986.3,403.4,582.9,22.1,318.1612903225806,3.1,2.3,0.8000000000000003,199.6,4.3,107.9,456.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,210.03225806451613,351.3225806451612
335121,Electric Lighting Equipment ManufacturingT,Electric Lighting Equip MfgT,335121 | Electric Lighting Equip MfgT,335121 - Electric Lighting Equipment ManufacturingT,prefix_4_digit,2015,590.2,237.0,353.2,26.2,88.08955223880598,6.7,4.3,2.4000000000000004,308.4,8.4,153.8,805.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,161.3134328358209,277.04477611940297
335121,Electric Lighting Equipment ManufacturingT,Electric Lighting Equip MfgT,335121 | Electric Lighting Equip MfgT,335121 - Electric Lighting Equipment ManufacturingT,prefix_4_digit,2016,572.6,233.0,339.6,24.7,88.0923076923077,6.5,4.0,2.5,317.4,8.0,152.4,772.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,159.23076923076923,279.2307692307692
335122,Electric Lighting Equipment ManufacturingT,Electric Lighting Equip MfgT,335122 | Electric Lighting Equip MfgT,335122 - Electric Lighting Equipment ManufacturingT,prefix_4_digit,2015,1301.6,453.7,848.0,130.9,71.91160220994475,18.1,10.8,7.300000000000001,974.3,21.5,404.5,2264.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,166.9281767955801,291.6408839779005
335122,Electric Lighting Equipment ManufacturingT,Electric Lighting Equip MfgT,335122 | Electric Lighting Equip MfgT,335122 - Electric Lighting Equipment ManufacturingT,prefix_4_digit,2016,1325.9,475.2,850.7,95.2,71.67027027027028,18.5,10.9,7.6,1068.5,21.8,427.8,2467.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,183.6972972972973,317.1459459459459
335129,Electric Lighting Equipment ManufacturingT,Electric Lighting Equip MfgT,335129 | Electric Lighting Equip MfgT,335129 - Electric Lighting Equipment ManufacturingT,prefix_4_digit,2015,1042.2,321.3,720.9,63.0,88.32203389830508,11.8,7.5,4.300000000000001,640.1,15.0,263.8,1769.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,190.24576271186442,336.24576271186436
335129,Electric Lighting Equipment ManufacturingT,Electric Lighting Equip MfgT,335129 | Electric Lighting Equip MfgT,335129 - Electric Lighting Equipment ManufacturingT,prefix_4_digit,2016,1017.2,318.1,699.1,72.5,86.20338983050847,11.8,7.3,4.500000000000001,653.3,14.3,262.1,1760.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,199.3559322033898,348.9152542372881
335210,Small Electrical Appliance Manufacturing,Small Elec Appliance Mfg,335210 | Small Elec Appliance Mfg,335210 - Small Electrical Appliance Manufacturing,exact,2015,1318.3,533.4,784.9,58.9,130.52475247524754,10.1,7.6,2.5,448.3,14.8,267.8,1920.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,187.87128712871288,375.72277227722776
335210,Small Electrical Appliance Manufacturing,Small Elec Appliance Mfg,335210 | Small Elec Appliance Mfg,335210 - Small Electrical Appliance Manufacturing,exact,2016,1265.4,517.2,748.2,74.6,139.05494505494508,9.1,7.1,2.0,429.0,14.1,263.9,1745.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,203.24175824175825,395.25274725274727
335221,Major Household Appliance ManufacturingT,Major Household Appliance MfgT,335221 | Major Household Appliance MfgT,335221 - Major Household Appliance ManufacturingT,prefix_5_digit,2015,1408.9,472.5,936.4,105.2,113.62096774193549,12.4,11.0,1.4000000000000004,499.5,20.9,377.8,2703.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,179.16935483870967,393.06451612903226
335221,Major Household Appliance ManufacturingT,Major Household Appliance MfgT,335221 | Major Household Appliance MfgT,335221 - Major Household Appliance ManufacturingT,prefix_5_digit,2016,1390.4,471.2,919.3,123.6,108.625,12.8,11.4,1.4000000000000004,528.1,21.4,391.7,2739.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,165.234375,390.15625
335222,Major Household Appliance ManufacturingT,Major Household Appliance MfgT,335222 | Major Household Appliance MfgT,335222 - Major Household Appliance ManufacturingT,prefix_5_digit,2015,1788.1,489.7,1298.4,96.6,218.0609756097561,8.2,7.4,0.7999999999999989,387.4,13.6,312.2,2155.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,191.51219512195124,454.1463414634147
335222,Major Household Appliance ManufacturingT,Major Household Appliance MfgT,335222 | Major Household Appliance MfgT,335222 - Major Household Appliance ManufacturingT,prefix_5_digit,2016,1732.9,474.0,1258.9,84.6,196.92045454545453,8.8,7.7,1.1000000000000005,408.5,14.8,331.1,2202.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,239.63636363636363,473.5
335224,Major Household Appliance ManufacturingT,Major Household Appliance MfgT,335224 | Major Household Appliance MfgT,335224 - Major Household Appliance ManufacturingT,prefix_5_digit,2015,1138.4,352.9,785.5,139.4,167.41176470588238,6.8,6.3,0.5,336.9,12.3,289.7,2421.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,188.69117647058823,542.4558823529412
335224,Major Household Appliance ManufacturingT,Major Household Appliance MfgT,335224 | Major Household Appliance MfgT,335224 - Major Household Appliance ManufacturingT,prefix_5_digit,2016,1178.7,341.5,837.1,59.6,163.70833333333334,7.2,6.5,0.7000000000000002,355.2,13.4,307.2,2474.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,239.30555555555554,573.2361111111111
335228,Major Household Appliance ManufacturingT,Major Household Appliance MfgT,335228 | Major Household Appliance MfgT,335228 - Major Household Appliance ManufacturingT,prefix_5_digit,2015,1156.7,338.1,818.5,187.5,114.52475247524754,10.1,8.3,1.799999999999999,528.7,18.1,383.3,2406.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,266.2772277227723,504.9009900990099
335228,Major Household Appliance ManufacturingT,Major Household Appliance MfgT,335228 | Major Household Appliance MfgT,335228 - Major Household Appliance ManufacturingT,prefix_5_digit,2016,1222.1,363.8,858.3,67.4,118.65048543689319,10.3,8.5,1.8000000000000007,544.3,18.3,401.3,2372.7,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,269.631067961165,493.45631067961165
335311,"Power, Distribution, and Specialty Transformer Manufacturing","Power, Distribution, & Specialty Tran...","335311 | Power, Distribution, & Specialty Tran...","335311 - Power, Distribution, and Specialty Transformer Manufacturing",exact,2015,1730.2,619.7,1110.4,100.9,92.524064171123,18.7,13.8,4.899999999999999,919.6,26.8,527.3,2958.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,126.8716577540107,284.62566844919786
335311,"Power, Distribution, and Specialty Transformer Manufacturing","Power, Distribution, & Specialty Tran...","335311 | Power, Distribution, & Specialty Tran...","335311 - Power, Distribution, and Specialty Transformer Manufacturing",exact,2016,1701.9,616.4,1085.5,70.8,97.81034482758622,17.4,12.9,4.499999999999998,878.6,25.9,510.9,2740.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,134.8850574712644,296.06896551724145
335312,Motor and Generator Manufacturing,Motor & Generator Mfg,335312 | Motor & Generator Mfg,335312 - Motor and Generator Manufacturing,exact,2015,3488.7,1157.9,2330.9,184.4,124.59642857142856,28.0,17.9,10.100000000000001,1556.6,34.6,824.5,5758.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,161.04642857142858,367.7857142857143
335312,Motor and Generator Manufacturing,Motor & Generator Mfg,335312 | Motor & Generator Mfg,335312 - Motor and Generator Manufacturing,exact,2016,3388.0,1137.9,2250.1,156.4,124.1025641025641,27.3,17.3,10.0,1510.7,33.0,813.3,5343.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,150.31501831501834,349.2014652014652
335313,Switchgear and Switchboard Apparatus Manufacturing,Switchgear & Switchboard Apparatus Mfg,335313 | Switchgear & Switchboard Apparatus Mfg,335313 - Switchgear and Switchboard Apparatus Manufacturing,exact,2015,2165.8,649.4,1516.5,172.9,64.45833333333334,33.6,22.2,11.400000000000002,2001.6,44.8,974.5,5792.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,181.08035714285714,353.00595238095235
335313,Switchgear and Switchboard Apparatus Manufacturing,Switchgear & Switchboard Apparatus Mfg,335313 | Switchgear & Switchboard Apparatus Mfg,335313 - Switchgear and Switchboard Apparatus Manufacturing,exact,2016,2151.4,656.6,1494.8,166.9,69.17684887459806,31.1,20.1,11.0,1940.2,40.1,935.4,5817.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,190.7073954983923,378.016077170418
335314,Relay and Industrial Control Manufacturing,Relay & Industrial Control Mfg,335314 | Relay & Industrial Control Mfg,335314 - Relay and Industrial Control Manufacturing,exact,2015,2734.3,1042.6,1691.7,167.4,80.42058823529412,34.0,18.2,15.8,2199.3,36.2,812.3,5190.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,152.26176470588234,304.84999999999997
335314,Relay and Industrial Control Manufacturing,Relay & Industrial Control Mfg,335314 | Relay & Industrial Control Mfg,335314 - Relay and Industrial Control Manufacturing,exact,2016,2695.2,1038.8,1656.4,156.4,81.9209726443769,32.9,17.2,15.7,2133.0,33.7,760.9,4978.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,150.12765957446808,302.1854103343465
335911,Battery ManufacturingT,Battery MfgT,335911 | Battery MfgT,335911 - Battery ManufacturingT,prefix_5_digit,2015,2604.6,927.6,1677.0,445.8,115.75999999999999,22.5,16.0,6.5,1169.3,34.8,773.2,4420.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,159.13777777777779,356.70222222222225
335911,Battery ManufacturingT,Battery MfgT,335911 | Battery MfgT,335911 - Battery ManufacturingT,prefix_5_digit,2016,2866.1,925.5,1940.5,143.7,132.07834101382488,21.7,15.4,6.299999999999999,1194.7,29.9,705.1,3926.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,165.0921658986175,344.45161290322585
335912,Battery ManufacturingT,Battery MfgT,335912 | Battery MfgT,335912 - Battery ManufacturingT,prefix_5_digit,2015,991.3,382.3,609.0,122.1,119.43373493975902,8.3,5.0,3.3000000000000007,518.1,10.8,232.6,1828.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,224.63855421686745,436.96385542168673
335912,Battery ManufacturingT,Battery MfgT,335912 | Battery MfgT,335912 - Battery ManufacturingT,prefix_5_digit,2016,1016.3,375.7,640.6,91.2,139.21917808219177,7.3,4.4,2.8999999999999995,478.9,9.8,203.3,1807.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,238.8082191780822,487.42465753424653
335921,Fiber Optic Cable Manufacturing,Fiber Optic Cable Mfg,335921 | Fiber Optic Cable Mfg,335921 - Fiber Optic Cable Manufacturing,exact,2015,1044.3,435.9,608.4,81.3,189.87272727272727,5.5,3.3,2.2,291.8,6.3,136.3,1163.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,215.25454545454548,427.52727272727276
335921,Fiber Optic Cable Manufacturing,Fiber Optic Cable Mfg,335921 | Fiber Optic Cable Mfg,335921 - Fiber Optic Cable Manufacturing,exact,2016,1023.6,432.6,591.1,90.6,138.32432432432432,7.4,4.6,2.8000000000000007,369.2,8.3,172.6,1532.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,207.82432432432432,411.1216216216216
335929,Other Communication and Energy Wire Manufacturing,Other Communication & Energy Wire Mfg,335929 | Other Communication & Energy Wire Mfg,335929 - Other Communication and Energy Wire Manufacturing,exact,2015,3663.3,1266.0,2397.3,239.1,162.0929203539823,22.6,16.1,6.5,1234.7,34.0,681.4,7736.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,195.3362831858407,539.7300884955752
335929,Other Communication and Energy Wire Manufacturing,Other Communication & Energy Wire Mfg,335929 | Other Communication & Energy Wire Mfg,335929 - Other Communication and Energy Wire Manufacturing,exact,2016,3577.9,1261.2,2316.7,287.7,159.01777777777778,22.5,16.0,6.5,1192.5,31.5,666.5,7062.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,185.83555555555557,498.70666666666665
335931,Current-Carrying Wiring Device Manufacturing,Current-Carrying Wiring Device Mfg,335931 | Current-Carrying Wiring Device Mfg,335931 - Current-Carrying Wiring Device Manufacturing,exact,2015,2312.3,689.1,1623.2,200.8,91.39525691699605,25.3,16.8,8.5,1357.6,33.5,612.3,3727.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,181.7509881422925,328.32806324110675
335931,Current-Carrying Wiring Device Manufacturing,Current-Carrying Wiring Device Mfg,335931 | Current-Carrying Wiring Device Mfg,335931 - Current-Carrying Wiring Device Manufacturing,exact,2016,2321.5,681.2,1640.3,142.9,95.92975206611571,24.2,15.9,8.299999999999999,1309.9,32.2,607.5,3630.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,189.45454545454547,339.5909090909091
335932,Noncurrent-Carrying Wiring Device Manufacturing,Noncurrent-Carrying Wiring Device Mfg,335932 | Noncurrent-Carrying Wiring Device Mfg,335932 - Noncurrent-Carrying Wiring Device Manufacturing,exact,2015,1466.1,520.0,946.1,122.7,111.91603053435114,13.1,9.5,3.5999999999999996,801.9,19.1,432.5,2209.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,262.48854961832063,432.92366412213744
335932,Noncurrent-Carrying Wiring Device Manufacturing,Noncurrent-Carrying Wiring Device Mfg,335932 | Noncurrent-Carrying Wiring Device Mfg,335932 - Noncurrent-Carrying Wiring Device Manufacturing,exact,2016,1464.2,522.9,941.3,147.3,112.63076923076923,13.0,9.6,3.4000000000000004,772.3,19.4,451.2,2053.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,266.26153846153846,422.94615384615383
335991,Carbon and Graphite Product Manufacturing,Carbon & Graphite Prod Mfg,335991 | Carbon & Graphite Prod Mfg,335991 - Carbon and Graphite Product Manufacturing,exact,2015,2277.3,555.4,1721.9,295.6,277.719512195122,8.2,5.6,2.5999999999999996,505.3,11.4,312.6,1825.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,187.20731707317074,410.9146341463415
335991,Carbon and Graphite Product Manufacturing,Carbon & Graphite Prod Mfg,335991 | Carbon & Graphite Prod Mfg,335991 - Carbon and Graphite Product Manufacturing,exact,2016,2404.5,554.2,1850.3,160.2,296.85185185185185,8.1,5.6,2.5,509.0,11.4,316.3,1603.7,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,172.1604938271605,386.3703703703704
335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,All Other Misc Elec Equip & Component...,335999 | All Other Misc Elec Equip & Component...,335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing,exact,2015,2791.1,982.6,1808.5,220.5,93.66107382550335,29.8,14.5,15.3,2286.4,29.0,700.5,5291.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,183.93288590604027,359.6543624161074
335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,All Other Misc Elec Equip & Component...,335999 | All Other Misc Elec Equip & Component...,335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing,exact,2016,2797.4,982.9,1814.5,245.2,93.24666666666667,30.0,14.3,15.7,2364.5,28.5,729.5,4995.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,189.07000000000002,360.01
336111,Automobile and Light Duty Motor Vehicle ManufacturingT,Automobile & Light Duty Motor Vehicle...,336111 | Automobile & Light Duty Motor Vehicle...,336111 - Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,2015,38344.4,11273.6,27070.7,5695.5,490.3375959079284,78.2,67.2,11.0,6091.3,140.0,4795.8,100587.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,309.29795396419433,1595.4143222506393
336111,Automobile and Light Duty Motor Vehicle ManufacturingT,Automobile & Light Duty Motor Vehicle...,336111 | Automobile & Light Duty Motor Vehicle...,336111 - Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,2016,40624.6,11625.9,28998.7,3340.8,493.01699029126206,82.4,71.1,11.300000000000011,6382.8,144.5,5089.4,102697.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,326.9648058252427,1577.6237864077668
